# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  324       4.286514076827e-10       1.797200877707e-12       1.535466493699e-11       0.000000000000e+00       3.730208985323e-13       1.515025128732e-14       2.311771999327e-15 
  325       4.243688418386e-10       1.821982061263e-12       1.527772246805e-11       0.000000000000e+00       3.692620548759e-13       1.476135971566e-14       2.314467897727e-15 
  326       4.201095719699e-10       1.846696036799e-12       1.519585181570e-11       0.000000000000e+00       3.655502794504e-13       1.437085471658e-14       2.316565431157e-15 
  327       4.158746979588e-10       1.871333852974e-12       1.510908124948e-11       0.000000000000e+00       3.618851014295e-13       1.397935136343e-14       2.318109415462e-15 
  328       4.116653222795e-10       1.895886411605e-12       1.501744101745e-11       0.000000000000e+00       3.582660081700e-13       1.358747908253e-14       2.319145947725e-15 
  329       4.074825499322e-10       1.920344466779e-12       1.492096336396e-11       0.000000000000e+00       3.546924447945e-13       1.319588175915e-14       2.319722416464e-15 
  330       4.033274883765e-10       1.944698623964e-12       1.481968254737e-11       0.000000000000e+00       3.511638137748e-13       1.280521784339e-14       2.319887511825e-15 
  331       3.992012474651e-10       1.968939339123e-12       1.471363485783e-11       0.000000000000e+00       3.476794745145e-13       1.241616045614e-14       2.319691235777e-15 
  332       3.951049393773e-10       1.993056917825e-12       1.460285863499e-11       0.000000000000e+00       3.442387429320e-13       1.202939749502e-14       2.319184912305e-15 
  333       3.910396785528e-10       2.017041514357e-12       1.448739428578e-11       0.000000000000e+00       3.408408910438e-13       1.164563174030e-14       2.318421197606e-15 
  334       3.870065816248e-10       2.040883130838e-12       1.436728430212e-11       0.000000000000e+00       3.374851465471e-13       1.126558096085e-14       2.317454090283e-15 
  335       3.830067673541e-10       2.064571616331e-12       1.424257327868e-11       0.000000000000e+00       3.341706924026e-13       1.088997802007e-14       2.316338941539e-15 
  336       3.790413565626e-10       2.088096665952e-12       1.411330793065e-11       0.000000000000e+00       3.308966664182e-13       1.051957098181e-14       2.315132465371e-15 
  337       3.751114720666e-10       2.111447819986e-12       1.397953711145e-11       0.000000000000e+00       3.276621608310e-13       1.015512321633e-14       2.313892748766e-15 
  338       3.712181980549e-10       2.134614845520e-12       1.384131150289e-11       0.000000000000e+00       3.244663400534e-13       9.797285613452e-15       2.312669685330e-15 
  339       3.673624564347e-10       2.157588901225e-12       1.369868263464e-11       0.000000000000e+00       3.213088003354e-13       9.446206956083e-15       2.311475802460e-15 
  340       3.635451250544e-10       2.180361420777e-12       1.355170385746e-11       0.000000000000e+00       3.181892247056e-13       9.101907049535e-15       2.310314203399e-15 
  341       3.597670776724e-10       2.202923734348e-12       1.340043068431e-11       0.000000000000e+00       3.151072659081e-13       8.764403079453e-15       2.309188031125e-15 
  342       3.560291838484e-10       2.225267068128e-12       1.324492080781e-11       0.000000000000e+00       3.120625461084e-13       8.433709583806e-15       2.308100468524e-15 
  343       3.523323088342e-10       2.247382543828e-12       1.308523411759e-11       0.000000000000e+00       3.090546566010e-13       8.109838424890e-15       2.307054738552e-15 
  344       3.486773134651e-10       2.269261178201e-12       1.292143271770e-11       0.000000000000e+00       3.060831575157e-13       7.792798761313e-15       2.306054104397e-15 
  345       3.450650540513e-10       2.290893882552e-12       1.275358094404e-11       0.000000000000e+00       3.031475775243e-13       7.482597019997e-15       2.305101869651e-15 
  346       3.414963822681e-10       2.312271462247e-12       1.258174538173e-11       0.000000000000e+00       3.002474135472e-13       7.179236868170e-15       2.304201378467e-15 
  347       3.379721450480e-10       2.333384616232e-12       1.240599488255e-11       0.000000000000e+00       2.973821304605e-13       6.882719185360e-15       2.303356015730e-15 
  348       3.344931844714e-10       2.354223936545e-12       1.222640058228e-11       0.000000000000e+00       2.945511608022e-13       6.593042035388e-15       2.302569207221e-15 
  349       3.310603376574e-10       2.374779907823e-12       1.204303591819e-11       0.000000000000e+00       2.917539044796e-13       6.310200638369e-15       2.301844419777e-15 
  350       3.276744366557e-10       2.395042906822e-12       1.185597664636e-11       0.000000000000e+00       2.889897284752e-13       6.034187342698e-15       2.301185161463e-15 
  351       3.243363083369e-10       2.415003201925e-12       1.166530085912e-11       0.000000000000e+00       2.862579665539e-13       5.764991597051e-15       2.300594981734e-15 
  352       3.210467742841e-10       2.434650952659e-12       1.147108900246e-11       0.000000000000e+00       2.835579189697e-13       5.502599922377e-15       2.300077471598e-15 
  353       3.178066124629e-10       2.453976671081e-12       1.127342208055e-11       0.000000000000e+00       2.808889413934e-13       5.246913111847e-15       2.299627594630e-15 
  354       3.146164407172e-10       2.472972627866e-12       1.107237615233e-11       0.000000000000e+00       2.782507163269e-13       4.997494135006e-15       2.299205286733e-15 
  355       3.114768282749e-10       2.491631503017e-12       1.086802764299e-11       0.000000000000e+00       2.756429922620e-13       4.753809824644e-15       2.298760772386e-15 
  356       3.083883333923e-10       2.509945929154e-12       1.066045515202e-11       0.000000000000e+00       2.730654952584e-13       4.515312607403e-15       2.298243127821e-15 
  357       3.053515032081e-10       2.527908491477e-12       1.044973946888e-11       0.000000000000e+00       2.705179287359e-13       4.281440396285e-15       2.297600272858e-15 
  358       3.023668735985e-10       2.545511727713e-12       1.023596358868e-11       0.000000000000e+00       2.679999732671e-13       4.051616483157e-15       2.296778962751e-15 
  359       2.994349690310e-10       2.562748128082e-12       1.001921272782e-11       0.000000000000e+00       2.655112863695e-13       3.825249431267e-15       2.295724780025e-15 
  360       2.965563024190e-10       2.579610135246e-12       9.799574339634e-12       0.000000000000e+00       2.630515022980e-13       3.601732967748e-15       2.294382126316e-15 
  361       2.937313749763e-10       2.596090144269e-12       9.577138130112e-12       0.000000000000e+00       2.606202318374e-13       3.380445876128e-15       2.292694214213e-15 
  362       2.909606760715e-10       2.612180502572e-12       9.351996073500e-12       0.000000000000e+00       2.582170620945e-13       3.160751888843e-15       2.290603059096e-15 
  363       2.882446830824e-10       2.627873509890e-12       9.124242427995e-12       0.000000000000e+00       2.558415562908e-13       2.941999579741e-15       2.288049470976e-15 
  364       2.855838612503e-10       2.643161418230e-12       8.893973751395e-12       0.000000000000e+00       2.534932535548e-13       2.723522256594e-15       2.284973046339e-15 
  365       2.829786635345e-10       2.658036431824e-12       8.661288916762e-12       0.000000000000e+00       2.511716687141e-13       2.504637853609e-15       2.281312159980e-15 
  366       2.804295304668e-10       2.672490707087e-12       8.426289128085e-12       0.000000000000e+00       2.488762920884e-13       2.284648823933e-15       2.277003956847e-15 
  367       2.779368900058e-10       2.686516352575e-12       8.189077935941e-12       0.000000000000e+00       2.466065892812e-13       2.062842032166e-15       2.271984343880e-15 
  368       2.755011329464e-10       2.700105868525e-12       7.949758020641e-12       0.000000000000e+00       2.443620683415e-13       1.838698697515e-15       2.266210363654e-15 
  369       2.731225383769e-10       2.713253484679e-12       7.708421369802e-12       0.000000000000e+00       2.421424845919e-13       1.612533570888e-15       2.259728304740e-15 
  370       2.708013449984e-10       2.725953875104e-12       7.465158744317e-12       0.000000000000e+00       2.399476434667e-13       1.384880741099e-15       2.252608260008e-15 
  371       2.685377751377e-10       2.738201723717e-12       7.220062888679e-12       0.000000000000e+00       2.377773337247e-13       1.156285936236e-15       2.244921998738e-15 
  372       2.663320345803e-10       2.749991724624e-12       6.973228543791e-12       0.000000000000e+00       2.356313273007e-13       9.273066017868e-16       2.236742978235e-15 
  373       2.641843124030e-10       2.761318582468e-12       6.724752459765e-12       0.000000000000e+00       2.335093791578e-13       6.985119787756e-16       2.228146355451e-15 
  374       2.620947808067e-10       2.772177012773e-12       6.474733408732e-12       0.000000000000e+00       2.314112271389e-13       4.704831818927e-16       2.219208998603e-15 
  375       2.600635949497e-10       2.782561742287e-12       6.223272197643e-12       0.000000000000e+00       2.293365918191e-13       2.438132776270e-16       2.210009498795e-15 
  376       2.580908927799e-10       2.792467509331e-12       5.970471681076e-12       0.000000000000e+00       2.272851763571e-13       1.910736239812e-17       2.200628181630e-15 
  377       2.561767948677e-10       2.801889064140e-12       5.716436774042e-12       0.000000000000e+00       2.252566663476e-13      -2.030173593121e-16       2.191147118835e-15 
  378       2.543214042394e-10       2.810821169209e-12       5.461274464785e-12       0.000000000000e+00       2.232507296730e-13      -4.219314968274e-16       2.181650139879e-15 
  379       2.525248062092e-10       2.819258599640e-12       5.205093827593e-12       0.000000000000e+00       2.212670163552e-13      -6.369933951449e-16       2.172222843589e-15 
  380       2.507870682126e-10       2.827196143484e-12       4.948006035600e-12       0.000000000000e+00       2.193051584077e-13      -8.475490568039e-16       2.162952609774e-15 
  381       2.491082396390e-10       2.834628602087e-12       4.690124373590e-12       0.000000000000e+00       2.173647696877e-13      -1.052932063753e-15       2.153928610837e-15 
  382       2.474883516643e-10       2.841550790434e-12       4.431564250803e-12       0.000000000000e+00       2.154454457475e-13      -1.252463499219e-15       2.145241823403e-15 
  383       2.459274170842e-10       2.847957537497e-12       4.172443213740e-12       0.000000000000e+00       2.135467636869e-13      -1.445451869575e-15       2.136985039928e-15 
  384       2.444254208474e-10       2.853844302006e-12       3.912876177347e-12       0.000000000000e+00       2.116683362884e-13      -1.631369806405e-15       2.129226994549e-15 
  385       2.429822916034e-10       2.859209044725e-12       3.652960893725e-12       0.000000000000e+00       2.098099769819e-13      -1.810391694814e-15       2.121933638786e-15 
  386       2.415979287512e-10       2.864050427613e-12       3.392791959386e-12       0.000000000000e+00       2.079715408237e-13      -1.982876209491e-15       2.115043913541e-15 
  387       2.402722114680e-10       2.868367205618e-12       3.132465556189e-12       0.000000000000e+00       2.061528706723e-13      -2.149191434152e-15       2.108495356890e-15 
  388       2.390049985338e-10       2.872158227529e-12       2.872079460261e-12       0.000000000000e+00       2.043537970842e-13      -2.309714926905e-15       2.102224094692e-15 
  389       2.377961281571e-10       2.875422436811e-12       2.611733050918e-12       0.000000000000e+00       2.025741382101e-13      -2.464833785601e-15       2.096164831193e-15 
  390       2.366454177999e-10       2.878158872458e-12       2.351527319594e-12       0.000000000000e+00       2.008136996908e-13      -2.614944713197e-15       2.090250839638e-15 
  391       2.355526640031e-10       2.880366669832e-12       2.091564878760e-12       0.000000000000e+00       1.990722745532e-13      -2.760454083115e-15       2.084413952876e-15 
  392       2.345176422117e-10       2.882045061512e-12       1.831949970852e-12       0.000000000000e+00       1.973496431062e-13      -2.901778004598e-15       2.078584553971e-15 
  393       2.335401066001e-10       2.883193378131e-12       1.572788477189e-12       0.000000000000e+00       1.956455728368e-13      -3.039342388068e-15       2.072691566805e-15 
  394       2.326197898974e-10       2.883811049231e-12       1.314187926903e-12       0.000000000000e+00       1.939598183060e-13      -3.173583010489e-15       2.066662446689e-15 
  395       2.317564032126e-10       2.883897604096e-12       1.056257505860e-12       0.000000000000e+00       1.922921210448e-13      -3.304945580718e-15       2.060423170973e-15 
  396       2.309496358599e-10       2.883452672605e-12       7.991080655810e-13       0.000000000000e+00       1.906422094502e-13      -3.433885804873e-15       2.053898229647e-15 
  397       2.301991551838e-10       2.882475986072e-12       5.428521321707e-13       0.000000000000e+00       1.890097986812e-13      -3.560869451683e-15       2.047010615955e-15 
  398       2.295046063848e-10       2.880967378095e-12       2.876039152379e-13       0.000000000000e+00       1.873945905547e-13      -3.686372417851e-15       2.039681817001e-15 
  399       2.288656123441e-10       2.878926785391e-12       3.347931681978e-14       0.000000000000e+00       1.857962734417e-13      -3.810880793410e-15       2.031831804356e-15 
  400       2.282817734493e-10       2.876354248653e-12      -2.194040596936e-13       0.000000000000e+00       1.842145221628e-13      -3.934890927085e-15       2.023379024664e-15 
  401       2.277526745420e-10       2.873250196061e-12      -4.709327992169e-13       0.000000000000e+00       1.826490387262e-13      -4.058806408963e-15       2.014260816664e-15 
  402       2.272779063949e-10       2.869616303442e-12      -7.210155971428e-13       0.000000000000e+00       1.810996763758e-13      -4.182624774774e-15       2.004495496032e-15 
  403       2.268570446694e-10       2.865454666916e-12      -9.695659685229e-13       0.000000000000e+00       1.795663198299e-13      -4.306239586979e-15       1.994122499896e-15 
  404       2.264896426939e-10       2.860767524078e-12      -1.216496403573e-12       0.000000000000e+00       1.780488447718e-13      -4.429542481660e-15       1.983182169233e-15 
  405       2.261752312950e-10       2.855557255060e-12      -1.461718363142e-12       0.000000000000e+00       1.765471177764e-13      -4.552423157139e-15       1.971715754685e-15 
  406       2.259133186273e-10       2.849826383581e-12      -1.705142274176e-12       0.000000000000e+00       1.750609962365e-13      -4.674769362605e-15       1.959765422371e-15 
  407       2.257033900048e-10       2.843577578001e-12      -1.946677525188e-12       0.000000000000e+00       1.735903282893e-13      -4.796466886735e-15       1.947374259702e-15 
  408       2.255449077308e-10       2.836813652381e-12      -2.186232461727e-12       0.000000000000e+00       1.721349527424e-13      -4.917399546318e-15       1.934586281189e-15 
  409       2.254373109289e-10       2.829537567532e-12      -2.423714381838e-12       0.000000000000e+00       1.706946990008e-13      -5.037449174875e-15       1.921446434264e-15 
  410       2.253800153733e-10       2.821752432074e-12      -2.659029531539e-12       0.000000000000e+00       1.692693869927e-13      -5.156495611286e-15       1.908000605088e-15 
  411       2.253724133194e-10       2.813461503488e-12      -2.892083100280e-12       0.000000000000e+00       1.678588270963e-13      -5.274416688411e-15       1.894295624365e-15 
  412       2.254138733345e-10       2.804668189173e-12      -3.122779216414e-12       0.000000000000e+00       1.664628200661e-13      -5.391088221713e-15       1.880379273160e-15 
  413       2.255037401284e-10       2.795376047500e-12      -3.351020942666e-12       0.000000000000e+00       1.650811569590e-13      -5.506383997879e-15       1.866300288704e-15 
  414       2.256413343836e-10       2.785588788867e-12      -3.576710271595e-12       0.000000000000e+00       1.637136190610e-13      -5.620175763447e-15       1.852108370215e-15 
  415       2.258259525863e-10       2.775310276753e-12      -3.799748121066e-12       0.000000000000e+00       1.623599778135e-13      -5.732333213427e-15       1.837854184709e-15 
  416       2.260568668568e-10       2.764544528774e-12      -4.020034329714e-12       0.000000000000e+00       1.610199947398e-13      -5.842723979923e-15       1.823589372810e-15 
  417       2.263333247800e-10       2.753295717736e-12      -4.237467652414e-12       0.000000000000e+00       1.596934213711e-13      -5.951213620755e-15       1.809366554568e-15 
  418       2.266545768876e-10       2.741568445728e-12      -4.451952027578e-12       0.000000000000e+00       1.583800299890e-13      -6.057682609117e-15       1.795230281864e-15 
  419       2.270199605020e-10       2.729368574734e-12      -4.663415628181e-12       0.000000000000e+00       1.570797071786e-13      -6.162077976037e-15       1.781189537465e-15 
  420       2.274288184727e-10       2.716702426953e-12      -4.871792463794e-12       0.000000000000e+00       1.557923633811e-13      -6.264363439985e-15       1.767244291812e-15 
  421       2.278804716380e-10       2.703576515609e-12      -5.077016168326e-12       0.000000000000e+00       1.545179023199e-13      -6.364502568217e-15       1.753394469717e-15 
  422       2.283742186744e-10       2.689997546196e-12      -5.279019999781e-12       0.000000000000e+00       1.532562209476e-13      -6.462458777052e-15       1.739639949966e-15 
  423       2.289093359463e-10       2.675972417717e-12      -5.477736840026e-12       0.000000000000e+00       1.520072093937e-13      -6.558195332139e-15       1.725980564938e-15 
  424       2.294850773553e-10       2.661508223925e-12      -5.673099194556e-12       0.000000000000e+00       1.507707509121e-13      -6.651675348727e-15       1.712416100208e-15 
  425       2.301006741898e-10       2.646612254568e-12      -5.865039192258e-12       0.000000000000e+00       1.495467218288e-13      -6.742861791944e-15       1.698946294161e-15 
  426       2.307553349744e-10       2.631291996630e-12      -6.053488585175e-12       0.000000000000e+00       1.483349914891e-13      -6.831717477058e-15       1.685570837602e-15 
  427       2.314482453198e-10       2.615555135571e-12      -6.238378748269e-12       0.000000000000e+00       1.471354222050e-13      -6.918205069757e-15       1.672289373364e-15 
  428       2.321785677717e-10       2.599409556572e-12      -6.419640679189e-12       0.000000000000e+00       1.459478692033e-13      -7.002287086417e-15       1.659101495923e-15 
  429       2.329454416608e-10       2.582863345773e-12      -6.597204998032e-12       0.000000000000e+00       1.447721805724e-13      -7.083925894370e-15       1.646006751004e-15 
  430       2.337479829523e-10       2.565924791518e-12      -6.771001947109e-12       0.000000000000e+00       1.436081972101e-13      -7.163083712181e-15       1.633004635193e-15 
  431       2.345852840950e-10       2.548602385596e-12      -6.940961390709e-12       0.000000000000e+00       1.424557527714e-13      -7.239722609918e-15       1.620094595548e-15 
  432       2.354564138713e-10       2.530904824484e-12      -7.107012814866e-12       0.000000000000e+00       1.413146736154e-13      -7.313804509421e-15       1.607276029207e-15 
  433       2.363604172463e-10       2.512841010586e-12      -7.269085327117e-12       0.000000000000e+00       1.401847787532e-13      -7.385291184572e-15       1.594548283002e-15 
  434       2.372963152177e-10       2.494420053477e-12      -7.427107656275e-12       0.000000000000e+00       1.390658797954e-13      -7.454144261575e-15       1.581910653066e-15 
  435       2.382631046648e-10       2.475651271146e-12      -7.581008152185e-12       0.000000000000e+00       1.379577808993e-13      -7.520325219215e-15       1.569362384445e-15 
  436       2.392598053484e-10       2.456544154613e-12      -7.730721099774e-12       0.000000000000e+00       1.368603032122e-13      -7.583807272396e-15       1.556900002885e-15 
  437       2.402856029381e-10       2.437108257959e-12      -7.876205893362e-12       0.000000000000e+00       1.357733592036e-13      -7.644611458261e-15       1.544509213069e-15 
  438       2.413397104554e-10       2.417353307074e-12      -8.017428500889e-12       0.000000000000e+00       1.346968807067e-13      -7.702771753206e-15       1.532172729614e-15 
  439       2.424213214341e-10       2.397289237167e-12      -8.154355211106e-12       0.000000000000e+00       1.336307946099e-13      -7.758323306029e-15       1.519872918435e-15 
  440       2.435296097994e-10       2.376926193978e-12      -8.286952637316e-12       0.000000000000e+00       1.325750228200e-13      -7.811302445679e-15       1.507591794671e-15 
  441       2.446637297473e-10       2.356274535003e-12      -8.415187721115e-12       0.000000000000e+00       1.315294822246e-13      -7.861746689016e-15       1.495311020619e-15 
  442       2.458228156237e-10       2.335344830710e-12      -8.539027736136e-12       0.000000000000e+00       1.304940846555e-13      -7.909694748568e-15       1.483011903663e-15 
  443       2.470059818037e-10       2.314147865760e-12      -8.658440291786e-12       0.000000000000e+00       1.294687368514e-13      -7.955186540282e-15       1.470675394204e-15 
  444       2.482123225707e-10       2.292694640222e-12      -8.773393336992e-12       0.000000000000e+00       1.284533404209e-13      -7.998263191284e-15       1.458282083589e-15 
  445       2.494409119957e-10       2.270996370795e-12      -8.883855163937e-12       0.000000000000e+00       1.274477918052e-13      -8.038967047630e-15       1.445812202043e-15 
  446       2.506908038164e-10       2.249064492026e-12      -8.989794411807e-12       0.000000000000e+00       1.264519822416e-13      -8.077341682068e-15       1.433245616596e-15 
  447       2.519610313165e-10       2.226910657530e-12      -9.091180070526e-12       0.000000000000e+00       1.254657977257e-13      -8.113431901786e-15       1.420561829018e-15 
  448       2.532506072049e-10       2.204546741205e-12      -9.187981484504e-12       0.000000000000e+00       1.244891189748e-13      -8.147283756174e-15       1.407739973746e-15 
  449       2.545585234949e-10       2.181984838456e-12      -9.280168356373e-12       0.000000000000e+00       1.235218213908e-13      -8.178944544576e-15       1.394758815812e-15 
  450       2.558837513833e-10       2.159237267410e-12      -9.367710750729e-12       0.000000000000e+00       1.225637750230e-13      -8.208462824046e-15       1.381596748779e-15 
  451       2.572252411298e-10       2.136316570137e-12      -9.450579097878e-12       0.000000000000e+00       1.216148445309e-13      -8.235888417107e-15       1.368231792665e-15 
  452       2.585819219360e-10       2.113235513868e-12      -9.528744197570e-12       0.000000000000e+00       1.206748891476e-13      -8.261272419500e-15       1.354641591877e-15 
  453       2.599527018249e-10       2.090007092213e-12      -9.602177222745e-12       0.000000000000e+00       1.197437626420e-13      -8.284667207945e-15       1.340803413140e-15 
  454       2.613364675198e-10       2.066644526381e-12      -9.670849723275e-12       0.000000000000e+00       1.188213132825e-13      -8.306126447897e-15       1.326694143427e-15 
  455       2.627321487367e-10       2.043160924212e-12      -9.734738810887e-12       0.000000000000e+00       1.179074027366e-13      -8.325707921195e-15       1.312297578818e-15 
  456       2.641389135681e-10       2.019568242804e-12      -9.793842888666e-12       0.000000000000e+00       1.170019635120e-13      -8.343482092677e-15       1.297626551602e-15 
  457       2.655559791032e-10       1.995878295142e-12      -9.848166431421e-12       0.000000000000e+00       1.161049432778e-13      -8.359523832506e-15       1.282701505990e-15 
  458       2.669825474962e-10       1.972103090311e-12      -9.897714856640e-12       0.000000000000e+00       1.152162860668e-13      -8.373909630369e-15       1.267543273217e-15 
  459       2.684178058819e-10       1.948254834515e-12      -9.942494531226e-12       0.000000000000e+00       1.143359322499e-13      -8.386717604860e-15       1.252173073691e-15 
  460       2.698609262931e-10       1.924345932096e-12      -9.982512778234e-12       0.000000000000e+00       1.134638185096e-13      -8.398027512869e-15       1.236612519139e-15 
  461       2.713110655764e-10       1.900388986560e-12      -1.001777788361e-11       0.000000000000e+00       1.125998778141e-13      -8.407920758970e-15       1.220883614754e-15 
  462       2.727673653090e-10       1.876396801593e-12      -1.004829910293e-11       0.000000000000e+00       1.117440393911e-13      -8.416480404804e-15       1.205008761341e-15 
  463       2.742289517149e-10       1.852382382083e-12      -1.007408666814e-11       0.000000000000e+00       1.108962287014e-13      -8.423791178466e-15       1.189010757465e-15 
  464       2.756949355817e-10       1.828358935145e-12      -1.009515179429e-11       0.000000000000e+00       1.100563674134e-13      -8.429939483896e-15       1.172912801599e-15 
  465       2.771644121766e-10       1.804339871135e-12      -1.011150668625e-11       0.000000000000e+00       1.092243733763e-13      -8.435013410258e-15       1.156738494269e-15 
  466       2.786364611635e-10       1.780338804678e-12      -1.012316454552e-11       0.000000000000e+00       1.084001605945e-13      -8.439102741335e-15       1.140511840200e-15 
  467       2.801101465189e-10       1.756369555683e-12      -1.013013957686e-11       0.000000000000e+00       1.075836392012e-13      -8.442298964909e-15       1.124257250467e-15 
  468       2.815845164485e-10       1.732446150368e-12      -1.013244699513e-11       0.000000000000e+00       1.067747154325e-13      -8.444695282150e-15       1.107999544639e-15 
  469       2.830586033037e-10       1.708582822278e-12      -1.013010303197e-11       0.000000000000e+00       1.059732916009e-13      -8.446386617003e-15       1.091763952927e-15 
  470       2.845314234984e-10       1.684794013309e-12      -1.012312494254e-11       0.000000000000e+00       1.051792660695e-13      -8.447469625573e-15       1.075576118328e-15 
  471       2.860019774248e-10       1.661094374727e-12      -1.011153101229e-11       0.000000000000e+00       1.043925332259e-13      -8.448042705514e-15       1.059462098777e-15 
  472       2.874692493702e-10       1.637498768189e-12      -1.009534056367e-11       0.000000000000e+00       1.036129834560e-13      -8.448206005413e-15       1.043448369291e-15 
  473       2.889322074338e-10       1.614022266763e-12      -1.007457396287e-11       0.000000000000e+00       1.028405031176e-13      -8.448061434177e-15       1.027561824116e-15 
  474       2.903898034426e-10       1.590680155952e-12      -1.004925262657e-11       0.000000000000e+00       1.020749745147e-13      -8.447712670422e-15       1.011829778875e-15 
  475       2.918410474831e-10       1.567487245935e-12      -1.001940209058e-11       0.000000000000e+00       1.013162905470e-13      -8.447233667125e-15       9.962742801099e-16 
  476       2.932852341762e-10       1.544455783060e-12      -9.985061305497e-12       0.000000000000e+00       1.005643992048e-13      -8.446573085616e-15       9.808948378748e-16 
  477       2.947217231651e-10       1.521597476426e-12      -9.946273638872e-12       0.000000000000e+00       9.981926038463e-14      -8.445646954503e-15       9.656851687625e-16 
  478       2.961498650819e-10       1.498924181536e-12      -9.903083847391e-12       0.000000000000e+00       9.908083131851e-14      -8.444369902601e-15       9.506388398481e-16 
  479       2.975690015044e-10       1.476447900949e-12      -9.855538085227e-12       0.000000000000e+00       9.834906655565e-14      -8.442655151603e-15       9.357492678144e-16 
  480       2.989784649120e-10       1.454180784938e-12      -9.803683912404e-12       0.000000000000e+00       9.762391794405e-14      -8.440414508737e-15       9.210097180774e-16 
  481       3.003775786414e-10       1.432135132145e-12      -9.747570303160e-12       0.000000000000e+00       9.690533461218e-14      -8.437558359440e-15       9.064133039120e-16 
  482       3.017656568430e-10       1.410323390236e-12      -9.687247654312e-12       0.000000000000e+00       9.619326295067e-14      -8.433995660019e-15       8.919529855777e-16 
  483       3.031420044369e-10       1.388758156554e-12      -9.622767793613e-12       0.000000000000e+00       9.548764659397e-14      -8.429633930319e-15       8.776215694445e-16 
  484       3.045059170691e-10       1.367452178778e-12      -9.554183988123e-12       0.000000000000e+00       9.478842640199e-14      -8.424379246387e-15       8.634117071181e-16 
  485       3.058566810671e-10       1.346418355578e-12      -9.481550952566e-12       0.000000000000e+00       9.409554044181e-14      -8.418136233140e-15       8.493158945660e-16 
  486       3.071935733965e-10       1.325669737268e-12      -9.404924857696e-12       0.000000000000e+00       9.340892396935e-14      -8.410808057027e-15       8.353264712429e-16 
  487       3.085158616168e-10       1.305219526463e-12      -9.324363338658e-12       0.000000000000e+00       9.272850941099e-14      -8.402296418700e-15       8.214356192166e-16 
  488       3.098228038374e-10       1.285081078734e-12      -9.239925503353e-12       0.000000000000e+00       9.205422634528e-14      -8.392501545676e-15       8.076353622934e-16 
  489       3.111136486739e-10       1.265267903263e-12      -9.151671940799e-12       0.000000000000e+00       9.138600148462e-14      -8.381322185002e-15       7.939175651440e-16 
  490       3.123876352038e-10       1.245793663501e-12      -9.059664729497e-12       0.000000000000e+00       9.072375865687e-14      -8.368655595924e-15       7.802739324293e-16 
  491       3.136439929231e-10       1.226672177818e-12      -8.963967445788e-12       0.000000000000e+00       9.006741878709e-14      -8.354397542552e-15       7.666960079255e-16 
  492       3.148819417018e-10       1.207917420164e-12      -8.864645172224e-12       0.000000000000e+00       8.941689987915e-14      -8.338442286524e-15       7.531751736505e-16 
  493       3.161006917403e-10       1.189543520720e-12      -8.761764505924e-12       0.000000000000e+00       8.877211699743e-14      -8.320682579672e-15       7.397026489890e-16 
  494       3.172994435253e-10       1.171564766558e-12      -8.655393566943e-12       0.000000000000e+00       8.813298224850e-14      -8.301009656690e-15       7.262694898185e-16 
  495       3.184773877862e-10       1.153995602290e-12      -8.545602006628e-12       0.000000000000e+00       8.749940476274e-14      -8.279313227797e-15       7.128665876348e-16 
  496       3.196337801882e-10       1.136849663321e-12      -8.432460927079e-12       0.000000000000e+00       8.687130196045e-14      -8.255512345684e-15       6.994860125283e-16 
  497       3.207681679129e-10       1.120136843066e-12      -8.316042619912e-12       0.000000000000e+00       8.624863375070e-14      -8.229649016955e-15       6.861250872101e-16 
  498       3.218801696366e-10       1.103866141009e-12      -8.196420836311e-12       0.000000000000e+00       8.563136929930e-14      -8.201797321628e-15       6.727824307443e-16 
  499       3.229694013858e-10       1.088046622522e-12      -8.073670883546e-12       0.000000000000e+00       8.501947582230e-14      -8.172032794783e-15       6.594566252817e-16 
  500       3.240354765296e-10       1.072687419044e-12      -7.947869633288e-12       0.000000000000e+00       8.441291857318e-14      -8.140432434259e-15       6.461462158401e-16 
  501       3.250780057727e-10       1.057797728270e-12      -7.819095529930e-12       0.000000000000e+00       8.381166082995e-14      -8.107074708352e-15       6.328497100838e-16 
  502       3.260965971470e-10       1.043386814336e-12      -7.687428598908e-12       0.000000000000e+00       8.321566388238e-14      -8.072039563502e-15       6.195655781037e-16 
  503       3.270908560048e-10       1.029464007997e-12      -7.552950455019e-12       0.000000000000e+00       8.262488701911e-14      -8.035408431999e-15       6.062922521968e-16 
  504       3.280603850108e-10       1.016038706820e-12      -7.415744310744e-12       0.000000000000e+00       8.203928751484e-14      -7.997264239667e-15       5.930281266466e-16 
  505       3.290047841345e-10       1.003120375361e-12      -7.275894984562e-12       0.000000000000e+00       8.145882061750e-14      -7.957691413569e-15       5.797715575024e-16 
  506       3.299236506432e-10       9.907185453557e-13      -7.133488909275e-12       0.000000000000e+00       8.088343953536e-14      -7.916775889693e-15       5.665208623597e-16 
