# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  399       2.288665926209e-10       2.878912394502e-12       3.357658758697e-14       0.000000000000e+00       1.693767065153e-13       2.010109689035e-14       2.031896856794e-15 
  400       2.282827239943e-10       2.876339744732e-12      -2.193046583056e-13       0.000000000000e+00       1.679522718375e-13       1.975025674787e-14       2.023482597364e-15 
  401       2.277535970975e-10       2.873235719518e-12      -4.708311388780e-13       0.000000000000e+00       1.665423030453e-13       1.940175995419e-14       2.014401740610e-15 
  402       2.272788028854e-10       2.869601991175e-12      -7.209116028917e-13       0.000000000000e+00       1.651466717596e-13       1.905560754476e-14       2.004672323245e-15 
  403       2.268579171648e-10       2.865440647906e-12      -9.694596296218e-13       0.000000000000e+00       1.637652774016e-13       1.871192033939e-14       1.994333577404e-15 
  404       2.264904934123e-10       2.860753919206e-12      -1.216387774797e-12       0.000000000000e+00       1.623980113507e-13       1.837082042912e-14       1.983425635378e-15 
  405       2.261760626047e-10       2.855544176914e-12      -1.461607566074e-12       0.000000000000e+00       1.610447568789e-13       1.803243118114e-14       1.971989535408e-15 
  406       2.259141330497e-10       2.849813936269e-12      -1.705029498514e-12       0.000000000000e+00       1.597053890854e-13       1.769687724362e-14       1.960067227476e-15 
  407       2.257041902165e-10       2.843565856960e-12      -1.946563030056e-12       0.000000000000e+00       1.583797748303e-13       1.736428455055e-14       1.947701579093e-15 
  408       2.255456965662e-10       2.836802744182e-12      -2.186116576995e-12       0.000000000000e+00       1.570677726697e-13       1.703478032666e-14       1.934936381095e-15 
  409       2.254380913826e-10       2.829527549690e-12      -2.423597509454e-12       0.000000000000e+00       1.557692327892e-13       1.670849309222e-14       1.921816353432e-15 
  410       2.253807906028e-10       2.821743372849e-12      -2.658912146862e-12       0.000000000000e+00       1.544839969390e-13       1.638555266792e-14       1.908387150958e-15 
  411       2.253731866474e-10       2.813453461695e-12      -2.891965753426e-12       0.000000000000e+00       1.532118983680e-13       1.606609017975e-14       1.894695369227e-15 
  412       2.254146482517e-10       2.804661213978e-12      -3.122662533610e-12       0.000000000000e+00       1.519527617579e-13       1.575023806383e-14       1.880788550279e-15 
  413       2.255045202956e-10       2.795370178227e-12      -3.350905627608e-12       0.000000000000e+00       1.507064031576e-13       1.543813007129e-14       1.866715188434e-15 
  414       2.256421236347e-10       2.785584054796e-12      -3.576597106819e-12       0.000000000000e+00       1.494726299179e-13       1.512990127314e-14       1.852524736084e-15 
  415       2.258267549307e-10       2.775306696917e-12      -3.799637969324e-12       0.000000000000e+00       1.482512406254e-13       1.482568806508e-14       1.838267609481e-15 
  416       2.260576864818e-10       2.764542111762e-12      -4.019928135359e-12       0.000000000000e+00       1.470420250372e-13       1.452562817241e-14       1.823995194535e-15 
  417       2.263341660537e-10       2.753294461486e-12      -4.237366442793e-12       0.000000000000e+00       1.458447640149e-13       1.422986065490e-14       1.809759852596e-15 
  418       2.266554442337e-10       2.741568338063e-12      -4.451856878850e-12       0.000000000000e+00       1.446592567770e-13       1.393850114980e-14       1.795605995679e-15 
  419       2.270208578869e-10       2.729369596144e-12      -4.663327523053e-12       0.000000000000e+00       1.434854038324e-13       1.365156664362e-14       1.781542958683e-15 
  420       2.274297492670e-10       2.716704551207e-12      -4.871712253599e-12       0.000000000000e+00       1.423231267997e-13       1.336904809597e-14       1.767571195936e-15 
  421       2.278814386044e-10       2.703579709632e-12      -5.076944570328e-12       0.000000000000e+00       1.411723413026e-13       1.309093495313e-14       1.753691126291e-15 
  422       2.283752239554e-10       2.690001769945e-12      -5.278957594463e-12       0.000000000000e+00       1.400329569230e-13       1.281721513595e-14       1.739903132795e-15 
  423       2.289103810520e-10       2.675977624057e-12      -5.477684068366e-12       0.000000000000e+00       1.389048771542e-13       1.254787502775e-14       1.726207562366e-15 
  424       2.294861631510e-10       2.661514358506e-12      -5.673056355279e-12       0.000000000000e+00       1.377879993537e-13       1.228289946220e-14       1.712604725461e-15 
  425       2.301018008836e-10       2.646619255698e-12      -5.865006439075e-12       0.000000000000e+00       1.366822146967e-13       1.202227171123e-14       1.699094895750e-15 
  426       2.307565021049e-10       2.631299795150e-12      -6.053465924009e-12       0.000000000000e+00       1.355874081286e-13       1.176597347292e-14       1.685678309789e-15 
  427       2.314494517430e-10       2.615563654727e-12      -6.238366034460e-12       0.000000000000e+00       1.345034583186e-13       1.151398485937e-14       1.672355166695e-15 
  428       2.321798116491e-10       2.599418711888e-12      -6.419637614684e-12       0.000000000000e+00       1.334302376123e-13       1.126628438465e-14       1.659125627811e-15 
  429       2.329467204461e-10       2.582873044922e-12      -6.597211128559e-12       0.000000000000e+00       1.323676119849e-13       1.102284895263e-14       1.645989816388e-15 
  430       2.337492933787e-10       2.565934934196e-12      -6.771016659337e-12       0.000000000000e+00       1.313154409945e-13       1.078365384491e-14       1.632947817250e-15 
  431       2.345866221626e-10       2.548612863389e-12      -6.940983909385e-12       0.000000000000e+00       1.302735777348e-13       1.054867270873e-14       1.619999676469e-15 
  432       2.354577748339e-10       2.530915520737e-12      -7.107042199942e-12       0.000000000000e+00       1.292418687885e-13       1.031787754481e-14       1.607145401040e-15 
  433       2.363617955984e-10       2.512851800276e-12      -7.269120470859e-12       0.000000000000e+00       1.282201541798e-13       1.009123869531e-14       1.594384958549e-15 
  434       2.372977046816e-10       2.494430803078e-12      -7.427147280353e-12       0.000000000000e+00       1.272082673282e-13       9.868724831678e-15       1.581718276849e-15 
  435       2.382644981774e-10       2.475661838496e-12      -7.581050804751e-12       0.000000000000e+00       1.262060350010e-13       9.650302942547e-15       1.569145243730e-15 
  436       2.392611952900e-10       2.456554392460e-12      -7.730765202855e-12       0.000000000000e+00       1.252132990389e-13       9.435940167575e-15       1.556662877586e-15 
  437       2.402869820976e-10       2.437118028663e-12      -7.876249943088e-12       0.000000000000e+00       1.242299824245e-13       9.225609390806e-15       1.544256736237e-15 
  438       2.413410722836e-10       2.417362486524e-12      -8.017471119950e-12       0.000000000000e+00       1.232560253234e-13       9.019283809893e-15       1.531909221153e-15 
  439       2.424226600571e-10       2.397297715049e-12      -8.154395151346e-12       0.000000000000e+00       1.222913634774e-13       8.816935096108e-15       1.519602378487e-15 
  440       2.435309200321e-10       2.376933874054e-12      -8.286988782345e-12       0.000000000000e+00       1.213359281714e-13       8.618533383402e-15       1.507317896965e-15 
  441       2.446650071070e-10       2.356281335384e-12      -8.415219088936e-12       0.000000000000e+00       1.203896462003e-13       8.424047257463e-15       1.495037105779e-15 
  442       2.458240563440e-10       2.335350684134e-12      -8.539053481787e-12       0.000000000000e+00       1.194524398355e-13       8.233443744771e-15       1.482740972476e-15 
  443       2.470071828480e-10       2.314152719870e-12      -8.658459709997e-12       0.000000000000e+00       1.185242267920e-13       8.046688301656e-15       1.470410100847e-15 
  444       2.482134816460e-10       2.292698457849e-12      -8.773405864856e-12       0.000000000000e+00       1.176049201948e-13       7.863744803353e-15       1.458024728822e-15 
  445       2.494420275666e-10       2.270999130237e-12      -8.883860383601e-12       0.000000000000e+00       1.166944285461e-13       7.684575533064e-15       1.445564726359e-15 
  446       2.506918751193e-10       2.249066187335e-12      -8.989792053173e-12       0.000000000000e+00       1.157926556915e-13       7.509141171009e-15       1.433009593332e-15 
  447       2.519620583732e-10       2.226911298793e-12      -9.091170013971e-12       0.000000000000e+00       1.148995007873e-13       7.337400783486e-15       1.420338457426e-15 
  448       2.532515908373e-10       2.204546354837e-12      -9.187963763612e-12       0.000000000000e+00       1.140148582670e-13       7.169311811927e-15       1.407530072025e-15 
  449       2.545594653387e-10       2.181983467482e-12      -9.280143160686e-12       0.000000000000e+00       1.131386178082e-13       7.004830061957e-15       1.394562814102e-15 
  450       2.558846539028e-10       2.159234971761e-12      -9.367678428511e-12       0.000000000000e+00       1.122706642993e-13       6.843909692450e-15       1.381414682113e-15 
  451       2.572261076318e-10       2.136313426937e-12      -9.450540158893e-12       0.000000000000e+00       1.114108778060e-13       6.686503204581e-15       1.368063293886e-15 
  452       2.585827565848e-10       2.113231617729e-12      -9.528699315880e-12       0.000000000000e+00       1.105591335387e-13       6.532561430894e-15       1.354485884511e-15 
  453       2.599535096562e-10       2.090002555532e-12      -9.602127239521e-12       0.000000000000e+00       1.097153018188e-13       6.382033524347e-15       1.340659304232e-15 
  454       2.613372544559e-10       2.066639479634e-12      -9.670795649617e-12       0.000000000000e+00       1.088792480453e-13       6.234866947376e-15       1.326560016335e-15 
  455       2.627329213872e-10       2.043155511607e-12      -9.734681790265e-12       0.000000000000e+00       1.080508495371e-13       6.091002698689e-15       1.312171475814e-15 
  456       2.641396783820e-10       2.019562603829e-12      -9.793784036710e-12       0.000000000000e+00       1.072300467172e-13       5.950360848063e-15       1.297506529110e-15 
  457       2.655567421496e-10       1.995872559772e-12      -9.848106794472e-12       0.000000000000e+00       1.064167934980e-13       5.812854517896e-15       1.282585725818e-15 
  458       2.669833144561e-10       1.972097378813e-12      -9.897655410338e-12       0.000000000000e+00       1.056110405307e-13       5.678394590039e-15       1.267430004747e-15 
  459       2.684185820408e-10       1.948249257260e-12      -9.942436179094e-12       0.000000000000e+00       1.048127351819e-13       5.546889692103e-15       1.252060696078e-15 
  460       2.698617165327e-10       1.924340589363e-12      -9.982456350256e-12       0.000000000000e+00       1.040218215100e-13       5.418246183759e-15       1.236499523526e-15 
  461       2.713118743670e-10       1.900383968343e-12      -1.001772413480e-11       0.000000000000e+00       1.032382402417e-13       5.292368143042e-15       1.220768606501e-15 
  462       2.727681967014e-10       1.876392187405e-12      -1.004824871187e-11       0.000000000000e+00       1.024619287489e-13       5.169157352652e-15       1.204890462260e-15 
  463       2.742298093325e-10       1.852378240760e-12      -1.007404023557e-11       0.000000000000e+00       1.016928210246e-13       5.048513286257e-15       1.188888008078e-15 
  464       2.756958226122e-10       1.828355324648e-12      -1.009510984161e-11       0.000000000000e+00       1.009308476602e-13       4.930333094799e-15       1.172784563396e-15 
  465       2.771653313643e-10       1.804336838354e-12      -1.011146965410e-11       0.000000000000e+00       1.001759358212e-13       4.814511592793e-15       1.156603851988e-15 
  466       2.786374148008e-10       1.780336385226e-12      -1.012313279226e-11       0.000000000000e+00       9.942800922437e-14       4.700941244628e-15       1.140370004120e-15 
  467       2.801111364382e-10       1.756367773702e-12      -1.013011337712e-11       0.000000000000e+00       9.868698811404e-14       4.589512150875e-15       1.124107558706e-15 
  468       2.815855440141e-10       1.732445018323e-12      -1.013242653831e-11       0.000000000000e+00       9.795278923857e-14       4.480112034586e-15       1.107841465469e-15 
  469       2.830596694035e-10       1.708582340757e-12      -1.013008842074e-11       0.000000000000e+00       9.722532582698e-14       4.372626227597e-15       1.091597087102e-15 
  470       2.845325285353e-10       1.684794170816e-12      -1.012311619136e-11       0.000000000000e+00       9.650450756541e-14       4.266937656831e-15       1.075400201427e-15 
  471       2.860031213088e-10       1.661095147478e-12      -1.011152804585e-11       0.000000000000e+00       9.579024057372e-14       4.162926830602e-15       1.059277003553e-15 
  472       2.874704315097e-10       1.637500119906e-12      -1.009534321541e-11       0.000000000000e+00       9.508242738194e-14       4.060471824914e-15       1.043254108038e-15 
  473       2.889334267271e-10       1.614024148466e-12      -1.007458197344e-11       0.000000000000e+00       9.438096690685e-14       3.959448269768e-15       1.027358551045e-15 
  474       2.903910582695e-10       1.590682505753e-12      -1.004926564228e-11       0.000000000000e+00       9.368575442851e-14       3.859729335461e-15       1.011617792506e-15 
  475       2.918423357781e-10       1.567489991859e-12      -1.001941968078e-11       0.000000000000e+00       9.299669468003e-14       3.761217453434e-15       9.960540015109e-16 
  476       2.932865537499e-10       1.544458855074e-12      -9.985083037256e-12       0.000000000000e+00       9.231374160562e-14       3.663940575151e-15       9.806667155989e-16 
  477       2.947230717842e-10       1.521600809544e-12      -9.946299096115e-12       0.000000000000e+00       9.163685977346e-14       3.567958833025e-15       9.654496548691e-16 
  478       2.961512404697e-10       1.498927715915e-12      -9.903112631230e-12       0.000000000000e+00       9.096601135600e-14       3.473333075416e-15       9.503963898833e-16 
  479       2.975704013400e-10       1.476451581984e-12      -9.855569814326e-12       0.000000000000e+00       9.030115611339e-14       3.380124869775e-15       9.355003407911e-16 
  480       2.989798868298e-10       1.454184563362e-12      -9.803718223336e-12       0.000000000000e+00       8.964225137702e-14       3.288396505793e-15       9.207547764561e-16 
  481       3.003790202309e-10       1.432138964122e-12      -9.747606850770e-12       0.000000000000e+00       8.898925203302e-14       3.198210998542e-15       9.061528135806e-16 
  482       3.017671156487e-10       1.410327237463e-12      -9.687286112075e-12       0.000000000000e+00       8.834211050569e-14       3.109632091623e-15       8.916874158314e-16 
  483       3.031434779577e-10       1.388761986359e-12      -9.622807854007e-12       0.000000000000e+00       8.770077674104e-14       3.022724260310e-15       8.773513929651e-16 
  484       3.045074027577e-10       1.367455964219e-12      -9.554225362989e-12       0.000000000000e+00       8.706519819023e-14       2.937552714696e-15       8.631373999539e-16 
  485       3.058581763301e-10       1.346422075543e-12      -9.481593373481e-12       0.000000000000e+00       8.643531979312e-14       2.854183402842e-15       8.490379361104e-16 
  486       3.071950755938e-10       1.325673376573e-12      -9.404968076342e-12       0.000000000000e+00       8.581108396170e-14       2.772683013914e-15       8.350453442134e-16 
  487       3.085173680611e-10       1.305223075957e-12      -9.324407127196e-12       0.000000000000e+00       8.519243056361e-14       2.693118981335e-15       8.211518096336e-16 
  488       3.098243117942e-10       1.285084535397e-12      -9.239969654798e-12       0.000000000000e+00       8.457929690563e-14       2.615559485930e-15       8.073493594584e-16 
  489       3.111151553607e-10       1.265271270309e-12      -9.151716269395e-12       0.000000000000e+00       8.397161771714e-14       2.540073459069e-15       7.936298616177e-16 
  490       3.123891377902e-10       1.245796950479e-12      -9.059709071099e-12       0.000000000000e+00       8.336932513362e-14       2.466730585813e-15       7.799850240094e-16 
  491       3.136454885299e-10       1.226675400719e-12      -8.964011658242e-12       0.000000000000e+00       8.277234868017e-14       2.395601308060e-15       7.664063936248e-16 
  492       3.148834274012e-10       1.207920601518e-12      -8.864689135747e-12       0.000000000000e+00       8.218061525494e-14       2.326756827690e-15       7.528853556737e-16 
  493       3.161021645551e-10       1.189546689706e-12      -8.761808123495e-12       0.000000000000e+00       8.159404911268e-14       2.260269109710e-15       7.394131327103e-16 
  494       3.173009004287e-10       1.171567959104e-12      -8.655436764682e-12       0.000000000000e+00       8.101257184816e-14       2.196210885401e-15       7.259807837583e-16 
  495       3.184788257012e-10       1.153998861181e-12      -8.545644734192e-12       0.000000000000e+00       8.043610237973e-14       2.134655655461e-15       7.125792034365e-16 
  496       3.196351960694e-10       1.136853036514e-12      -8.432503154275e-12       0.000000000000e+00       7.986456703810e-14       2.075655281150e-15       6.992004656574e-16 
  497       3.207695590749e-10       1.120140376576e-12      -8.316084321877e-12       0.000000000000e+00       7.929793019190e-14       2.019172028451e-15       6.858418998462e-16 
  498       3.218815338428e-10       1.103869877068e-12      -8.196461989801e-12       0.000000000000e+00       7.873616448780e-14       1.965144537129e-15       6.725021325437e-16 
  499       3.229707368557e-10       1.088050599512e-12      -8.073711466961e-12       0.000000000000e+00       7.817924081477e-14       1.913510044772e-15       6.591797534240e-16 
  500       3.240367819469e-10       1.072691671428e-12      -7.947909626701e-12       0.000000000000e+00       7.762712829249e-14       1.864204379022e-15       6.458733150741e-16 
  501       3.250792802924e-10       1.057802286527e-12      -7.819134915122e-12       0.000000000000e+00       7.707979425982e-14       1.817161949818e-15       6.325813327742e-16 
  502       3.260978404036e-10       1.043391704886e-12      -7.687467359391e-12       0.000000000000e+00       7.653720426313e-14       1.772315741625e-15       6.193022842773e-16 
  503       3.270920681197e-10       1.029469253141e-12      -7.552988576071e-12       0.000000000000e+00       7.599932204473e-14       1.729597305672e-15       6.060346095896e-16 
  504       3.280615666000e-10       1.016044324663e-12      -7.415781779434e-12       0.000000000000e+00       7.546610953132e-14       1.688936752187e-15       5.927767107499e-16 
  505       3.290059363170e-10       1.003126379748e-12      -7.275931789783e-12       0.000000000000e+00       7.493752682232e-14       1.650262742634e-15       5.795269516100e-16 
  506       3.299247750480e-10       9.907249457979e-13      -7.133525041775e-12       0.000000000000e+00       7.441353217837e-14       1.613502481944e-15       5.662836576147e-16 
  507       3.308176778685e-10       9.788496175064e-13      -6.988649592735e-12       0.000000000000e+00       7.389408200963e-14       1.578581710755e-15       5.530451155812e-16 
  508       3.316842371438e-10       9.675100570416e-13      -6.841395130979e-12       0.000000000000e+00       7.337913086429e-14       1.545424697648e-15       5.398095734798e-16 
  509       3.325240425223e-10       9.567159942311e-13      -6.691852984137e-12       0.000000000000e+00       7.286863141691e-14       1.513954231375e-15       5.265752402133e-16 
  510       3.333366809273e-10       9.464772267457e-13      -6.540116127465e-12       0.000000000000e+00       7.236253445685e-14       1.484091613104e-15       5.133402853972e-16 
  511       3.341217365499e-10       9.368036202835e-13      -6.386279192172e-12       0.000000000000e+00       7.186078887667e-14       1.455756648647e-15       5.001028391396e-16 
  512       3.348787908415e-10       9.277051087543e-13      -6.230438473738e-12       0.000000000000e+00       7.136334166056e-14       1.428867640701e-15       4.868609918213e-16 
  513       3.356074225058e-10       9.191916944632e-13      -6.072691940230e-12       0.000000000000e+00       7.087013787270e-14       1.403341381077e-15       4.736127938753e-16 
  514       3.363072074921e-10       9.112734482952e-13      -5.913139240628e-12       0.000000000000e+00       7.038112064573e-14       1.379093142942e-15       4.603562555676e-16 
  515       3.369777189869e-10       9.039605098989e-13      -5.751881713141e-12       0.000000000000e+00       6.989623116910e-14       1.356036673050e-15       4.470893467761e-16 
  516       3.376185274071e-10       8.972630878709e-13      -5.589022393525e-12       0.000000000000e+00       6.941540867750e-14       1.334084183981e-15       4.338099967714e-16 
  517       3.382292003919e-10       8.911914599395e-13      -5.424666023411e-12       0.000000000000e+00       6.893859043928e-14       1.313146346371e-15       4.205160939966e-16 
  518       3.388093659486e-10       8.857548841414e-13      -5.258915436903e-12       0.000000000000e+00       6.846571952477e-14       1.293148478335e-15       4.072067626740e-16 
  519       3.393589038530e-10       8.809582983435e-13      -5.091860591913e-12       0.000000000000e+00       6.799676837480e-14       1.274079629548e-15       3.938862325055e-16 
  520       3.398777596109e-10       8.768055283678e-13      -4.923589247104e-12       0.000000000000e+00       6.753171587141e-14       1.255944860709e-15       3.805600772453e-16 
  521       3.403658818121e-10       8.733003683120e-13      -4.754190562427e-12       0.000000000000e+00       6.707053960970e-14       1.238749170535e-15       3.672339480537e-16 
  522       3.408232221508e-10       8.704465802477e-13      -4.583755105816e-12       0.000000000000e+00       6.661321588971e-14       1.222497495231e-15       3.539135738468e-16 
  523       3.412497354467e-10       8.682478939185e-13      -4.412374859897e-12       0.000000000000e+00       6.615971970828e-14       1.207194707948e-15       3.406047616468e-16 
  524       3.416453796655e-10       8.667080064379e-13      -4.240143228687e-12       0.000000000000e+00       6.571002475096e-14       1.192845618256e-15       3.273133969318e-16 
  525       3.420101159394e-10       8.658305819870e-13      -4.067155044300e-12       0.000000000000e+00       6.526410338388e-14       1.179454971602e-15       3.140454439851e-16 
  526       3.423439085880e-10       8.656192515132e-13      -3.893506573651e-12       0.000000000000e+00       6.482192664562e-14       1.167027448782e-15       3.008069462460e-16 
  527       3.426467251389e-10       8.660776124276e-13      -3.719295525156e-12       0.000000000000e+00       6.438346423910e-14       1.155567665399e-15       2.876040266589e-16 
  528       3.429185363485e-10       8.672092283033e-13      -3.544621055437e-12       0.000000000000e+00       6.394868452346e-14       1.145080171334e-15       2.744428880237e-16 
  529       3.431593162222e-10       8.690176285732e-13      -3.369583776028e-12       0.000000000000e+00       6.351755450591e-14       1.135569450208e-15       2.613298133452e-16 
  530       3.433690420359e-10       8.715063082283e-13      -3.194285760073e-12       0.000000000000e+00       6.309003983367e-14       1.127039918849e-15       2.482711661837e-16 
  531       3.435476943557e-10       8.746787275154e-13      -3.018830549032e-12       0.000000000000e+00       6.266610478579e-14       1.119495926754e-15       2.352733910039e-16 
  532       3.436952570594e-10       8.785383116355e-13      -2.843323159386e-12       0.000000000000e+00       6.224571226506e-14       1.112941755560e-15       2.223430135258e-16 
  533       3.438117173567e-10       8.830884504412e-13      -2.667870089336e-12       0.000000000000e+00       6.182882378990e-14       1.107381618501e-15       2.094866410739e-16 
  534       3.438970658100e-10       8.883324981353e-13      -2.492579325511e-12       0.000000000000e+00       6.141539948620e-14       1.102819659882e-15       1.967109629271e-16 
  535       3.439512963551e-10       8.942737729686e-13      -2.317560349667e-12       0.000000000000e+00       6.100539807923e-14       1.099259954536e-15       1.840227506692e-16 
  536       3.439744063217e-10       9.009155569378e-13      -2.142924145394e-12       0.000000000000e+00       6.059877688554e-14       1.096706507296e-15       1.714288585379e-16 
  537       3.439663964546e-10       9.082610954836e-13      -1.968783204816e-12       0.000000000000e+00       6.019549180476e-14       1.095163252456e-15       1.589362237754e-16 
  538       3.439272709335e-10       9.163135971886e-13      -1.795251535297e-12       0.000000000000e+00       5.979549731159e-14       1.094634053236e-15       1.465518669780e-16 
  539       3.438570373946e-10       9.250762334757e-13      -1.622444666143e-12       0.000000000000e+00       5.939874644758e-14       1.095122701250e-15       1.342828924458e-16 
  540       3.437557069506e-10       9.345521383054e-13      -1.450479655304e-12       0.000000000000e+00       5.900519081308e-14       1.096632915969e-15       1.221364885331e-16 
  541       3.436233332464e-10       9.447434444701e-13      -1.279468241849e-12       0.000000000000e+00       5.861478651927e-14       1.099165926996e-15       1.101183630205e-16 
  542       3.434601307391e-10       9.556483645850e-13      -1.109496087262e-12       0.000000000000e+00       5.822751223694e-14       1.102713150479e-15       9.822800224966e-17 
  543       3.432663596410e-10       9.672640309613e-13      -9.406429888319e-13       0.000000000000e+00       5.784335161735e-14       1.107263314590e-15       8.646328511947e-17 
  544       3.430422872098e-10       9.795874512102e-13      -7.729896872363e-13       0.000000000000e+00       5.746228737027e-14       1.112804857369e-15       7.482203623358e-17 
  545       3.427881877849e-10       9.926155075472e-13      -6.066178704455e-13       0.000000000000e+00       5.708430125830e-14       1.119325925204e-15       6.330202560991e-17 
  546       3.425043428242e-10       1.006344956096e-12      -4.416101776183e-13       0.000000000000e+00       5.670937409121e-14       1.126814371301e-15       5.190096839001e-17 
  547       3.421910409405e-10       1.020772426191e-12      -2.780502030006e-13       0.000000000000e+00       5.633748572027e-14       1.135257754165e-15       4.061652454849e-17 
  548       3.418485779384e-10       1.035894419683e-12      -1.160224998237e-13       0.000000000000e+00       5.596861503251e-14       1.144643336073e-15       2.944629860246e-17 
  549       3.414772568510e-10       1.051707310241e-12       4.438741579743e-14       0.000000000000e+00       5.560273994510e-14       1.154958081550e-15       1.838783932096e-17 
  550       3.410773879764e-10       1.068207342657e-12       2.030930609664e-13       0.000000000000e+00       5.523983739965e-14       1.166188655847e-15       7.438639434331e-18 
  551       3.406492889142e-10       1.085390632151e-12       3.600069821067e-13       0.000000000000e+00       5.487988335649e-14       1.178321423414e-15      -3.403864656306e-18 
  552       3.401932846024e-10       1.103253163671e-12       5.150407510638e-13       0.000000000000e+00       5.452285278907e-14       1.191342446380e-15      -1.414229316967e-17 
  553       3.397097073541e-10       1.121790791201e-12       6.681049612067e-13       0.000000000000e+00       5.416871967821e-14       1.205237483023e-15      -2.477932323487e-17 
  554       3.391988968937e-10       1.140999237061e-12       8.191092235299e-13       0.000000000000e+00       5.381745700642e-14       1.219991986253e-15      -3.531768918203e-17 
  555       3.386612003942e-10       1.160874091214e-12       9.679621627554e-13       0.000000000000e+00       5.346903675228e-14       1.235591102080e-15      -4.576018283280e-17 
  556       3.380969725133e-10       1.181410810568e-12       1.114571413434e-12       0.000000000000e+00       5.312342988469e-14       1.252019668098e-15      -5.610965379099e-17 
  557       3.375065754303e-10       1.202604718278e-12       1.258843616047e-12       0.000000000000e+00       5.278060635723e-14       1.269262211956e-15      -6.636900973314e-17 
  558       3.368903788826e-10       1.224451003055e-12       1.400684413110e-12       0.000000000000e+00       5.244053510247e-14       1.287302949834e-15      -7.654121669907e-17 
  559       3.362487602027e-10       1.246944718465e-12       1.539998445271e-12       0.000000000000e+00       5.210318402627e-14       1.306125784920e-15      -8.662929938251e-17 
  560       3.355821043544e-10       1.270080782232e-12       1.676689347415e-12       0.000000000000e+00       5.176852000213e-14       1.325714305887e-15      -9.663634142162e-17 
  561       3.348908039695e-10       1.293853975549e-12       1.810659744767e-12       0.000000000000e+00       5.143650886548e-14       1.346051785367e-15      -1.065654856896e-16 
  562       3.341752593850e-10       1.318258942371e-12       1.941811248987e-12       0.000000000000e+00       5.110711540802e-14       1.367121178429e-15      -1.164199345853e-16 
  563       3.334358786788e-10       1.343290188728e-12       2.070044454283e-12       0.000000000000e+00       5.078030337204e-14       1.388905121051e-15      -1.262029503238e-16 
  564       3.326730777074e-10       1.368942082025e-12       2.195258933501e-12       0.000000000000e+00       5.045603544472e-14       1.411385928601e-15      -1.359178552268e-16 
  565       3.318872877222e-10       1.395208304467e-12       2.317362043234e-12       0.000000000000e+00       5.013427781433e-14       1.434544514887e-15      -1.455673061381e-16 
  566       3.310789783626e-10       1.422080199276e-12       2.436295596367e-12       0.000000000000e+00       4.981501397946e-14       1.458357121792e-15      -1.551510965320e-16 
  567       3.302486353285e-10       1.449548380478e-12       2.552009869231e-12       0.000000000000e+00       4.949823128443e-14       1.482798502350e-15      -1.646682983350e-16 
  568       3.293967528920e-10       1.477603274028e-12       2.664454854210e-12       0.000000000000e+00       4.918391638573e-14       1.507842990616e-15      -1.741179826941e-16 
  569       3.285238339376e-10       1.506235116909e-12       2.773580259150e-12       0.000000000000e+00       4.887205524800e-14       1.533464499734e-15      -1.834992199949e-16 
  570       3.276303900015e-10       1.535433956229e-12       2.879335506764e-12       0.000000000000e+00       4.856263314005e-14       1.559636520014e-15      -1.928110798798e-16 
  571       3.267169413109e-10       1.565189648319e-12       2.981669734039e-12       0.000000000000e+00       4.825563463095e-14       1.586332116998e-15      -2.020526312665e-16 
  572       3.257840168235e-10       1.595491857835e-12       3.080531791648e-12       0.000000000000e+00       4.795104358599e-14       1.613523929532e-15      -2.112229423658e-16 
  573       3.248321542674e-10       1.626330056856e-12       3.175870243353e-12       0.000000000000e+00       4.764884316277e-14       1.641184167838e-15      -2.203210806998e-16 
  574       3.238619001802e-10       1.657693523981e-12       3.267633365412e-12       0.000000000000e+00       4.734901580719e-14       1.669284611584e-15      -2.293461131205e-16 
  575       3.228738099485e-10       1.689571343430e-12       3.355769145988e-12       0.000000000000e+00       4.705154324950e-14       1.697796607957e-15      -2.382971058278e-16 
  576       3.218684478476e-10       1.721952404142e-12       3.440225284559e-12       0.000000000000e+00       4.675640650033e-14       1.726691069727e-15      -2.471731243873e-16 
  577       3.208463870807e-10       1.754825398873e-12       3.520949191320e-12       0.000000000000e+00       4.646358584672e-14       1.755938473329e-15      -2.559732337491e-16 
  578       3.198082098188e-10       1.788178823297e-12       3.597887986594e-12       0.000000000000e+00       4.617306084813e-14       1.785508856923e-15      -2.646964982658e-16 
  579       3.187545072399e-10       1.822000975105e-12       3.670988500236e-12       0.000000000000e+00       4.588481033251e-14       1.815371818471e-15      -2.733419817104e-16 
  580       3.176858795685e-10       1.856279953099e-12       3.740197271046e-12       0.000000000000e+00       4.559881239229e-14       1.845496513808e-15      -2.819087472949e-16 
  581       3.166029361150e-10       1.891003656299e-12       3.805460546171e-12       0.000000000000e+00       4.531504438046e-14       1.875851654709e-15      -2.903958576883e-16 
  582       3.155062953158e-10       1.926159783034e-12       3.866724280514e-12       0.000000000000e+00       4.503348290654e-14       1.906405506964e-15      -2.988023750349e-16 
