# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  521       3.403659380776e-10       8.733004657957e-13      -4.754193385660e-12       0.000000000000e+00       6.707054544084e-14       1.238746234175e-15       3.672341859931e-16 
  522       3.408232787146e-10       8.704466703577e-13      -4.583757941658e-12       0.000000000000e+00       6.661322167837e-14       1.222494500268e-15       3.539138215399e-16 
  523       3.412497922636e-10       8.682479766311e-13      -4.412377706064e-12       0.000000000000e+00       6.615972545457e-14       1.207191704047e-15       3.406050185943e-16 
  524       3.416454366914e-10       8.667080817338e-13      -4.240146083059e-12       0.000000000000e+00       6.571003045504e-14       1.192842651987e-15       3.273136625988e-16 
  525       3.420101731315e-10       8.658306498520e-13      -4.067157904921e-12       0.000000000000e+00       6.526410904598e-14       1.179452086392e-15       3.140457178017e-16 
  526       3.423439659047e-10       8.656193119375e-13      -3.893509438732e-12       0.000000000000e+00       6.482193226605e-14       1.167024684854e-15       3.008072276057e-16 
  527       3.426467825398e-10       8.660776654062e-13      -3.719298393080e-12       0.000000000000e+00       6.438346981821e-14       1.155565059724e-15       2.876043149190e-16 
  528       3.429185937945e-10       8.672092738362e-13      -3.544623924762e-12       0.000000000000e+00       6.394869006168e-14       1.145077757574e-15       2.744431825043e-16 
  529       3.431593736757e-10       8.690176666653e-13      -3.369586645486e-12       0.000000000000e+00       6.351756000375e-14       1.135567258661e-15       2.613301133290e-16 
  530       3.433690994603e-10       8.715063388894e-13      -3.194288628575e-12       0.000000000000e+00       6.309004529169e-14       1.127037976392e-15       2.482714709154e-16 
  531       3.435477517160e-10       8.746787507606e-13      -3.018833415674e-12       0.000000000000e+00       6.266611020464e-14       1.119494256793e-15       2.352736996898e-16 
  532       3.436953143219e-10       8.785383274848e-13      -2.843326023446e-12       0.000000000000e+00       6.224571764547e-14       1.112940377968e-15       2.223433253332e-16 
  533       3.438117744890e-10       8.830884589199e-13      -2.667872950282e-12       0.000000000000e+00       6.182882913264e-14       1.107380549568e-15       2.094869551308e-16 
  534       3.438971227813e-10       8.883324992741e-13      -2.492582183001e-12       0.000000000000e+00       6.141540479214e-14       1.102818912253e-15       1.967112783216e-16 
  535       3.439513531360e-10       8.942737668035e-13      -2.317563203553e-12       0.000000000000e+00       6.100540334932e-14       1.099259537161e-15       1.840230664489e-16 
  536       3.439744628843e-10       9.009155435101e-13      -2.142926995725e-12       0.000000000000e+00       6.059878212078e-14       1.096706425367e-15       1.714291737097e-16 
  537       3.439664527724e-10       9.082610748401e-13      -1.968786051841e-12       0.000000000000e+00       6.019549700626e-14       1.095163507352e-15       1.589365373048e-16 
  538       3.439273269817e-10       9.163135693820e-13      -1.795254379466e-12       0.000000000000e+00       5.979550248051e-14       1.094634642470e-15       1.465521777886e-16 
  539       3.438570931499e-10       9.250761985639e-13      -1.622447508112e-12       0.000000000000e+00       5.939875158518e-14       1.095123618406e-15       1.342831994190e-16 
  540       3.437557623911e-10       9.345520963523e-13      -1.450482495939e-12       0.000000000000e+00       5.900519592068e-14       1.096634150647e-15       1.221367905073e-16 
  541       3.436233883529e-10       9.447433955410e-13      -1.279471082172e-12       0.000000000000e+00       5.861479159826e-14       1.099167465322e-15       1.101186588154e-16 
  542       3.434601854979e-10       9.556483087295e-13      -1.109498928235e-12       0.000000000000e+00       5.822751728864e-14       1.102714977328e-15       9.822829076441e-17 
  543       3.432664140452e-10       9.672639682084e-13      -9.406458312983e-13       0.000000000000e+00       5.784335664297e-14       1.107265414146e-15       8.646356535859e-17 
  544       3.430423412591e-10       9.795873815684e-13      -7.729925319231e-13       0.000000000000e+00       5.746229237093e-14       1.112807213117e-15       7.482230730875e-17 
  545       3.427882414858e-10       9.926154310039e-13      -6.066207179586e-13       0.000000000000e+00       5.708430623503e-14       1.119328519917e-15       6.330228674161e-17 
  546       3.425043961901e-10       1.006344872617e-12      -4.416130284415e-13       0.000000000000e+00       5.670937904493e-14       1.126817187038e-15       5.190121890926e-17 
  547       3.421910939918e-10       1.020772335721e-12      -2.780530574935e-13       0.000000000000e+00       5.633749065179e-14       1.135260772257e-15       4.061676389852e-17 
  548       3.418486307028e-10       1.035894322144e-12      -1.160253582201e-13       0.000000000000e+00       5.596861994254e-14       1.144646537118e-15       2.944652634047e-17 
  549       3.414773093632e-10       1.051707205534e-12       4.438455339171e-14       0.000000000000e+00       5.560274483424e-14       1.154961445404e-15       1.838805511978e-17 
  550       3.410774402784e-10       1.068207230660e-12       2.030901945752e-13       0.000000000000e+00       5.523984226840e-14       1.166192161616e-15       7.438843084206e-18 
  551       3.406493410556e-10       1.085390512718e-12       3.600041118856e-13       0.000000000000e+00       5.487988820524e-14       1.178325049445e-15      -3.403673245995e-18 
  552       3.401933366401e-10       1.103253036634e-12       5.150378773017e-13       0.000000000000e+00       5.452285761808e-14       1.191346170251e-15      -1.414211396866e-17 
  553       3.397097593528e-10       1.121790656367e-12       6.681020843281e-13       0.000000000000e+00       5.416872448764e-14       1.205241281538e-15      -2.477915609026e-17 
  554       3.391989489258e-10       1.140999094214e-12       8.191063440967e-13       0.000000000000e+00       5.381746179632e-14       1.219995835429e-15      -3.531753381651e-17 
  555       3.386612525398e-10       1.160873940114e-12       9.679592814688e-13       0.000000000000e+00       5.346904152257e-14       1.235594977145e-15      -4.576003884289e-17 
  556       3.380970248605e-10       1.181410650950e-12       1.114568531136e-12       0.000000000000e+00       5.312343463518e-14       1.252023543477e-15      -5.610952064527e-17 
  557       3.375066280753e-10       1.202604549853e-12       1.258840733725e-12       0.000000000000e+00       5.278061108761e-14       1.269266061262e-15      -6.636888677042e-17 
  558       3.368904319297e-10       1.224450825508e-12       1.400681531893e-12       0.000000000000e+00       5.244053981230e-14       1.287306745862e-15      -7.654110312666e-17 
  559       3.362488137644e-10       1.246944531456e-12       1.539995566437e-12       0.000000000000e+00       5.210318871499e-14       1.306129499639e-15      -8.662919427434e-17 
  560       3.355821585516e-10       1.270080585395e-12       1.676686472393e-12       0.000000000000e+00       5.176852466906e-14       1.325717910429e-15      -9.663624371651e-17 
  561       3.348908589316e-10       1.293853768490e-12       1.810656875133e-12       0.000000000000e+00       5.143651350981e-14       1.346055250019e-15      -1.065653941894e-16 
  562       3.341753152498e-10       1.318258724672e-12       1.941808386474e-12       0.000000000000e+00       5.110712002881e-14       1.367124472624e-15      -1.164198479530e-16 
  563       3.334359355931e-10       1.343289959944e-12       2.070041600776e-12       0.000000000000e+00       5.078030796821e-14       1.388908213360e-15      -1.262028670818e-16 
  564       3.326731358264e-10       1.368941841682e-12       2.195256091045e-12       0.000000000000e+00       5.045604001506e-14       1.411388786723e-15      -1.359177737551e-16 
  565       3.318873472068e-10       1.395208052085e-12       2.317359214037e-12       0.000000000000e+00       5.013428235755e-14       1.434547106156e-15      -1.455672247192e-16 
  566       3.310790393656e-10       1.422079934447e-12       2.436292782834e-12       0.000000000000e+00       4.981501849430e-14       1.458359415244e-15      -1.551510135379e-16 
  567       3.302486979909e-10       1.449548102890e-12       2.552007073968e-12       0.000000000000e+00       4.949823576975e-14       1.482800469270e-15      -1.646682122762e-16 
  568       3.293968173431e-10       1.477602983465e-12       2.664452080031e-12       0.000000000000e+00       4.918392084046e-14       1.507844604571e-15      -1.741178922213e-16 
  569       3.285239002945e-10       1.506234813251e-12       2.773577509077e-12       0.000000000000e+00       4.887205967117e-14       1.533465736610e-15      -1.834991239015e-16 
  570       3.276304583691e-10       1.535433639456e-12       2.879332784028e-12       0.000000000000e+00       4.856263753079e-14       1.559637358051e-15      -1.928109771038e-16 
  571       3.267170117818e-10       1.565189318510e-12       2.981667042089e-12       0.000000000000e+00       4.825563898848e-14       1.586332536826e-15      -2.020525208929e-16 
  572       3.257840894776e-10       1.595491515173e-12       3.080529134147e-12       0.000000000000e+00       4.795104790965e-14       1.613523914205e-15      -2.112228236285e-16 
  573       3.248322291719e-10       1.626329701625e-12       3.175867624184e-12       0.000000000000e+00       4.764884745197e-14       1.641183702872e-15      -2.203209529840e-16 
  574       3.238619773893e-10       1.657693156569e-12       3.267630788679e-12       0.000000000000e+00       4.734902006146e-14       1.669283684992e-15      -2.293459759649e-16 
  575       3.228738895031e-10       1.689570964332e-12       3.355766616021e-12       0.000000000000e+00       4.705154746848e-14       1.697795210283e-15      -2.382969589265e-16 
  576       3.218685297755e-10       1.721952013959e-12       3.440222805915e-12       0.000000000000e+00       4.675641068375e-14       1.726689194088e-15      -2.471729675924e-16 
  577       3.208464713960e-10       1.754824998317e-12       3.520946768785e-12       0.000000000000e+00       4.646358999442e-14       1.755936115444e-15      -2.559730670728e-16 
  578       3.198082965221e-10       1.788178413188e-12       3.597885625187e-12       0.000000000000e+00       4.617306496006e-14       1.785506015157e-15      -2.646963218824e-16 
  579       3.187545963176e-10       1.822000556375e-12       3.670986205213e-12       0.000000000000e+00       4.588481440874e-14       1.815368493868e-15      -2.733417959589e-16 
  580       3.176859709930e-10       1.856279526794e-12       3.740195047899e-12       0.000000000000e+00       4.559881643299e-14       1.845492710126e-15      -2.819085526809e-16 
  581       3.166030298446e-10       1.891003223578e-12       3.805458400635e-12       0.000000000000e+00       4.531504838591e-14       1.875847378461e-15      -2.903956548866e-16 
  582       3.155063912940e-10       1.926159345173e-12       3.866722218566e-12       0.000000000000e+00       4.503348687713e-14       1.906400767453e-15      -2.988021648914e-16 
  583       3.143966829276e-10       1.961735388438e-12       3.923932164007e-12       0.000000000000e+00       4.475410776891e-14       1.937120697803e-15      -3.071271445066e-16 
  584       3.132745415363e-10       1.997718647745e-12       3.977033605845e-12       0.000000000000e+00       4.447688617210e-14       1.967974540406e-15      -3.153696550572e-16 
  585       3.121406131545e-10       2.034096214074e-12       4.025971618947e-12       0.000000000000e+00       4.420179644222e-14       1.998929214419e-15      -3.235287574007e-16 
  586       3.109955531002e-10       2.070854974118e-12       4.070690983572e-12       0.000000000000e+00       4.392881217548e-14       2.029951185334e-15      -3.316035119445e-16 
  587       3.098400260141e-10       2.107981609376e-12       4.111136184771e-12       0.000000000000e+00       4.365790620479e-14       2.061006463048e-15      -3.395929786647e-16 
  588       3.086747058992e-10       2.145462595255e-12       4.147251411801e-12       0.000000000000e+00       4.338905059583e-14       2.092060599937e-15      -3.474962171243e-16 
  589       3.075002761602e-10       2.183284200169e-12       4.178980557527e-12       0.000000000000e+00       4.312221664304e-14       2.123078688922e-15      -3.553122864910e-16 
  590       3.063174041586e-10       2.221432597671e-12       4.206275877026e-12       0.000000000000e+00       4.285737834645e-14       2.154033433913e-15      -3.630403756439e-16 
  591       3.051266641070e-10       2.259894207727e-12       4.229124199396e-12       0.000000000000e+00       4.259452294449e-14       2.184929583892e-15      -3.706801969842e-16 
  592       3.039286123493e-10       2.298655362087e-12       4.247521361873e-12       0.000000000000e+00       4.233364063337e-14       2.215780098228e-15      -3.782316023822e-16 
  593       3.027238127035e-10       2.337702191154e-12       4.261463611579e-12       0.000000000000e+00       4.207472110704e-14       2.246598129748e-15      -3.856944540323e-16 
  594       3.015128364924e-10       2.377020623120e-12       4.270947607914e-12       0.000000000000e+00       4.181775355446e-14       2.277397025582e-15      -3.930686245157e-16 
  595       3.002962625744e-10       2.416596383108e-12       4.275970424940e-12       0.000000000000e+00       4.156272665680e-14       2.308190328014e-15      -4.003539968635e-16 
  596       2.990746773743e-10       2.456414992303e-12       4.276529553772e-12       0.000000000000e+00       4.130962858467e-14       2.338991775335e-15      -4.075504646196e-16 
  597       2.978486749139e-10       2.496461767098e-12       4.272622904960e-12       0.000000000000e+00       4.105844699536e-14       2.369815302684e-15      -4.146579319037e-16 
  598       2.966188568426e-10       2.536721818225e-12       4.264248810882e-12       0.000000000000e+00       4.080916903007e-14       2.400675042905e-15      -4.216763134741e-16 
  599       2.953858324684e-10       2.577180049894e-12       4.251406028129e-12       0.000000000000e+00       4.056178131113e-14       2.431585327390e-15      -4.286055347912e-16 
  600       2.941502187883e-10       2.617821158935e-12       4.234093739889e-12       0.000000000000e+00       4.031626993922e-14       2.462560686935e-15      -4.354455320800e-16 
  601       2.929126405195e-10       2.658629633932e-12       4.212311558342e-12       0.000000000000e+00       4.007262049062e-14       2.493615852580e-15      -4.421962523929e-16 
  602       2.916737301296e-10       2.699589754362e-12       4.186059527040e-12       0.000000000000e+00       3.983081801442e-14       2.524765756466e-15      -4.488576536734e-16 
  603       2.904341278676e-10       2.740685589730e-12       4.155338123297e-12       0.000000000000e+00       3.959084702976e-14       2.556025532682e-15      -4.554297048186e-16 
  604       2.891944817946e-10       2.781900998714e-12       4.120148260581e-12       0.000000000000e+00       3.935269152307e-14       2.587410518110e-15      -4.619123857419e-16 
  605       2.879554478143e-10       2.823219628293e-12       4.080491290891e-12       0.000000000000e+00       3.911633494525e-14       2.618936253281e-15      -4.683056874366e-16 
  606       2.867176897042e-10       2.864624912894e-12       4.036369007156e-12       0.000000000000e+00       3.888176020897e-14       2.650618483217e-15      -4.746096120386e-16 
  607       2.854818791458e-10       2.906100073524e-12       3.987783645614e-12       0.000000000000e+00       3.864894968584e-14       2.682473158286e-15      -4.808241728893e-16 
  608       2.842486957556e-10       2.947628116911e-12       3.934737888201e-12       0.000000000000e+00       3.841788520366e-14       2.714516435048e-15      -4.869493945985e-16 
  609       2.830188271158e-10       2.989191834637e-12       3.877234864944e-12       0.000000000000e+00       3.818854804365e-14       2.746764677104e-15      -4.929853131078e-16 
  610       2.817929688049e-10       3.030773802283e-12       3.815278156339e-12       0.000000000000e+00       3.796091893769e-14       2.779234455948e-15      -4.989319757529e-16 
  611       2.805718244287e-10       3.072356378560e-12       3.748871795747e-12       0.000000000000e+00       3.773497806552e-14       2.811942551812e-15      -5.047894413274e-16 
  612       2.793561056506e-10       3.113921704454e-12       3.678020271777e-12       0.000000000000e+00       3.751070505199e-14       2.844905954517e-15      -5.105577801451e-16 
  613       2.781465322227e-10       3.155451702354e-12       3.602728530672e-12       0.000000000000e+00       3.728807896427e-14       2.878141864323e-15      -5.162370741032e-16 
  614       2.769438320162e-10       3.196928075199e-12       3.523001978701e-12       0.000000000000e+00       3.706707830913e-14       2.911667692776e-15      -5.218274167454e-16 
  615       2.757487410524e-10       3.238332305613e-12       3.438846484544e-12       0.000000000000e+00       3.684768103008e-14       2.945501063562e-15      -5.273289133246e-16 
  616       2.745619521710e-10       3.279646518077e-12       3.350274408380e-12       0.000000000000e+00       3.662986715952e-14       2.979652423003e-15      -5.327414882087e-16 
  617       2.733839596396e-10       3.320856089607e-12       3.257322840930e-12       0.000000000000e+00       3.641362684936e-14       3.014102677921e-15      -5.380643019659e-16 
  618       2.722152109296e-10       3.361947099120e-12       3.160035800528e-12       0.000000000000e+00       3.619895252485e-14       3.048825030547e-15      -5.432963206167e-16 
  619       2.710561577602e-10       3.402905469402e-12       3.058458249744e-12       0.000000000000e+00       3.598583624496e-14       3.083792319505e-15      -5.484365070452e-16 
  620       2.699072561131e-10       3.443716966515e-12       2.952636099675e-12       0.000000000000e+00       3.577426970050e-14       3.118977018330e-15      -5.534838210017e-16 
  621       2.687689662469e-10       3.484367199208e-12       2.842616214238e-12       0.000000000000e+00       3.556424421214e-14       3.154351233984e-15      -5.584372191045e-16 
  622       2.676417527117e-10       3.524841618330e-12       2.728446414456e-12       0.000000000000e+00       3.535575072852e-14       3.189886705372e-15      -5.632956548420e-16 
  623       2.665260843633e-10       3.565125516234e-12       2.610175482753e-12       0.000000000000e+00       3.514877982428e-14       3.225554801855e-15      -5.680580785755e-16 
  624       2.654224343780e-10       3.605204026194e-12       2.487853167238e-12       0.000000000000e+00       3.494332169815e-14       3.261326521770e-15      -5.727234375404e-16 
  625       2.643312802672e-10       3.645062121811e-12       2.361530186003e-12       0.000000000000e+00       3.473936617101e-14       3.297172490942e-15      -5.772906758491e-16 
  626       2.632531038915e-10       3.684684616426e-12       2.231258231405e-12       0.000000000000e+00       3.453690268396e-14       3.333062961202e-15      -5.817587344928e-16 
  627       2.621883914756e-10       3.724056162528e-12       2.097089974362e-12       0.000000000000e+00       3.433592029636e-14       3.368967808902e-15      -5.861265513436e-16 
  628       2.611376336226e-10       3.763161251166e-12       1.959079068641e-12       0.000000000000e+00       3.413640768396e-14       3.404856533430e-15      -5.903930611570e-16 
  629       2.601013253283e-10       3.801984211357e-12       1.817280155148e-12       0.000000000000e+00       3.393835313688e-14       3.440698255729e-15      -5.945571955736e-16 
  630       2.590799659964e-10       3.840509209500e-12       1.671748866220e-12       0.000000000000e+00       3.374174455776e-14       3.476461716807e-15      -5.986178831217e-16 
  631       2.580740594521e-10       3.878720248784e-12       1.522541829911e-12       0.000000000000e+00       3.354656945978e-14       3.512115276258e-15      -6.025740492189e-16 
  632       2.570841139573e-10       3.916601168597e-12       1.369716674287e-12       0.000000000000e+00       3.335281496473e-14       3.547626910776e-15      -6.064246161748e-16 
  633       2.561106422249e-10       3.954135643940e-12       1.213332031715e-12       0.000000000000e+00       3.316046780108e-14       3.582964212669e-15      -6.101685031929e-16 
  634       2.551541614330e-10       3.991307184832e-12       1.053447543149e-12       0.000000000000e+00       3.296951430208e-14       3.618094388377e-15      -6.138046263726e-16 
  635       2.542151932399e-10       4.028099135725e-12       8.901238624283e-13       0.000000000000e+00       3.277994040376e-14       3.652984256988e-15      -6.173318987117e-16 
  636       2.532942637983e-10       4.064494674915e-12       7.234226605586e-13       0.000000000000e+00       3.259173164306e-14       3.687600248752e-15      -6.207492301082e-16 
  637       2.523919037698e-10       4.100476813946e-12       5.534066300086e-13       0.000000000000e+00       3.240487315587e-14       3.721908403598e-15      -6.240555273626e-16 
  638       2.515086483396e-10       4.136028397026e-12       3.801394889976e-13       0.000000000000e+00       3.221934967508e-14       3.755874369647e-15      -6.272496941802e-16 
  639       2.506450372306e-10       4.171132100437e-12       2.036859857864e-13       0.000000000000e+00       3.203514552868e-14       3.789463401734e-15      -6.303306311731e-16 
  640       2.498016147186e-10       4.205770431941e-12       2.411190296681e-14       0.000000000000e+00       3.185224463781e-14       3.822640359916e-15      -6.332972358621e-16 
  641       2.489789296461e-10       4.239925730195e-12      -1.585159382473e-13       0.000000000000e+00       3.167063051483e-14       3.855369707994e-15      -6.361484026794e-16 
  642       2.481775354370e-10       4.273580164159e-12      -3.441296737306e-13       0.000000000000e+00       3.149028626138e-14       3.887615512025e-15      -6.388830229702e-16 
  643       2.473979288701e-10       4.306717179855e-12      -5.326590769277e-13       0.000000000000e+00       3.131119657849e-14       3.919349952786e-15      -6.415003643539e-16 
  644       2.466403648444e-10       4.339325877834e-12      -7.240275761526e-13       0.000000000000e+00       3.113335385082e-14       3.950579077983e-15      -6.440012182417e-16 
  645       2.459050374439e-10       4.371396733760e-12      -9.181561385380e-13       0.000000000000e+00       3.095675219650e-14       3.981317630784e-15      -6.463867783321e-16 
  646       2.451921407957e-10       4.402920159873e-12      -1.114964572428e-12       0.000000000000e+00       3.078138546620e-14       4.011580589701e-15      -6.486582637180e-16 
  647       2.445018690663e-10       4.433886504819e-12      -1.314371522708e-12       0.000000000000e+00       3.060724724185e-14       4.041383169568e-15      -6.508169189999e-16 
  648       2.438344164591e-10       4.464286053481e-12      -1.516294466132e-12       0.000000000000e+00       3.043433083522e-14       4.070740822527e-15      -6.528640143968e-16 
  649       2.431899772104e-10       4.494109026806e-12      -1.720649706653e-12       0.000000000000e+00       3.026262928660e-14       4.099669239009e-15      -6.548008458593e-16 
  650       2.425687455866e-10       4.523345581637e-12      -1.927352370749e-12       0.000000000000e+00       3.009213536345e-14       4.128184348722e-15      -6.566287351809e-16 
  651       2.419709158809e-10       4.551985810542e-12      -2.136316402757e-12       0.000000000000e+00       2.992284155905e-14       4.156302321625e-15      -6.583490301105e-16 
  652       2.413966824100e-10       4.580019741644e-12      -2.347454560193e-12       0.000000000000e+00       2.975474009115e-14       4.184039568920e-15      -6.599631044647e-16 
  653       2.408462395110e-10       4.607437338450e-12      -2.560678409089e-12       0.000000000000e+00       2.958782290061e-14       4.211412744030e-15      -6.614723582391e-16 
  654       2.403197815377e-10       4.634228499682e-12      -2.775898319319e-12       0.000000000000e+00       2.942208165006e-14       4.238438743583e-15      -6.628782177212e-16 
  655       2.398175028579e-10       4.660383059104e-12      -2.993023459925e-12       0.000000000000e+00       2.925750772255e-14       4.265134708396e-15      -6.641821356020e-16 
  656       2.393395978499e-10       4.685890785357e-12      -3.211961794449e-12       0.000000000000e+00       2.909409222019e-14       4.291518024457e-15      -6.653855910883e-16 
  657       2.388862608994e-10       4.710741381782e-12      -3.432620076259e-12       0.000000000000e+00       2.893182596282e-14       4.317606323909e-15      -6.664900900146e-16 
  658       2.384576863960e-10       4.734924486254e-12      -3.654903843881e-12       0.000000000000e+00       2.877069948663e-14       4.343417486030e-15      -6.674971649556e-16 
  659       2.380540687301e-10       4.758429671013e-12      -3.878717416325e-12       0.000000000000e+00       2.861070304284e-14       4.368969638221e-15      -6.684083753375e-16 
  660       2.376756022898e-10       4.781246442488e-12      -4.103963888414e-12       0.000000000000e+00       2.845182659632e-14       4.394281156986e-15      -6.692253075511e-16 
  661       2.373224814574e-10       4.803364241133e-12      -4.330545126114e-12       0.000000000000e+00       2.829405982428e-14       4.419370668913e-15      -6.699495750628e-16 
  662       2.369949006063e-10       4.824772441253e-12      -4.558361761862e-12       0.000000000000e+00       2.813739211488e-14       4.444257051662e-15      -6.705828185277e-16 
  663       2.366930540978e-10       4.845460350834e-12      -4.787313189892e-12       0.000000000000e+00       2.798181256590e-14       4.468959434943e-15      -6.711267059009e-16 
  664       2.364171362777e-10       4.865417211374e-12      -5.017297561570e-12       0.000000000000e+00       2.782730998339e-14       4.493497201505e-15      -6.715829325501e-16 
  665       2.361673414732e-10       4.884632197713e-12      -5.248211780715e-12       0.000000000000e+00       2.767387288032e-14       4.517889988112e-15      -6.719532213673e-16 
  666       2.359438639896e-10       4.903094417861e-12      -5.479951498935e-12       0.000000000000e+00       2.752148947520e-14       4.542157686530e-15      -6.722393228813e-16 
  667       2.357468981071e-10       4.920792912828e-12      -5.712411110950e-12       0.000000000000e+00       2.737014769079e-14       4.566320444511e-15      -6.724430153691e-16 
  668       2.355766380773e-10       4.937716656455e-12      -5.945483749924e-12       0.000000000000e+00       2.721983515269e-14       4.590398666773e-15      -6.725661049690e-16 
  669       2.354332781205e-10       4.953854555243e-12      -6.179061282791e-12       0.000000000000e+00       2.707053918804e-14       4.614413015985e-15      -6.726104257917e-16 
  670       2.353170124219e-10       4.969195448182e-12      -6.413034305587e-12       0.000000000000e+00       2.692224682412e-14       4.638384413748e-15      -6.725778400329e-16 
  671       2.352279825942e-10       4.983729770365e-12      -6.647296556728e-12       0.000000000000e+00       2.677494634189e-14       4.662328187995e-15      -6.724701102316e-16 
  672       2.351661188187e-10       4.997454583834e-12      -6.881758271541e-12       0.000000000000e+00       2.662863197623e-14       4.686236373620e-15      -6.722885127724e-16 
  673       2.351312952463e-10       5.010368655691e-12      -7.116333108620e-12       0.000000000000e+00       2.648329931512e-14       4.710095029272e-15      -6.720342162081e-16 
  674       2.351233822026e-10       5.022470804487e-12      -7.350933754661e-12       0.000000000000e+00       2.633894375311e-14       4.733890055547e-15      -6.717084084311e-16 
  675       2.351422461704e-10       5.033759900492e-12      -7.585471920963e-12       0.000000000000e+00       2.619556049040e-14       4.757607194412e-15      -6.713122967515e-16 
  676       2.351877497727e-10       5.044234865966e-12      -7.819858339931e-12       0.000000000000e+00       2.605314453186e-14       4.781232028636e-15      -6.708471079749e-16 
  677       2.352597517553e-10       5.053894675438e-12      -8.054002761585e-12       0.000000000000e+00       2.591169068614e-14       4.804749981209e-15      -6.703140884808e-16 
  678       2.353581069696e-10       5.062738355970e-12      -8.287813950060e-12       0.000000000000e+00       2.577119356472e-14       4.828146314772e-15      -6.697145043006e-16 
  679       2.354826663554e-10       5.070764987435e-12      -8.521199680114e-12       0.000000000000e+00       2.563164758095e-14       4.851406131037e-15      -6.690496411952e-16 
  680       2.356332769237e-10       5.077973702790e-12      -8.754066733630e-12       0.000000000000e+00       2.549304694916e-14       4.874514370218e-15      -6.683208047338e-16 
  681       2.358097817396e-10       5.084363688345e-12      -8.986320896120e-12       0.000000000000e+00       2.535538568367e-14       4.897455810452e-15      -6.675293203714e-16 
  682       2.360120199048e-10       5.089934184037e-12      -9.217866953232e-12       0.000000000000e+00       2.521865759789e-14       4.920215067227e-15      -6.666765335271e-16 
  683       2.362398265405e-10       5.094684483704e-12      -9.448608687254e-12       0.000000000000e+00       2.508285630337e-14       4.942776592804e-15      -6.657638096618e-16 
  684       2.364930327702e-10       5.098613935354e-12      -9.678448873614e-12       0.000000000000e+00       2.494797520889e-14       4.965124675647e-15      -6.647925343571e-16 
  685       2.367714657025e-10       5.101721941441e-12      -9.907289277390e-12       0.000000000000e+00       2.481400751947e-14       4.987243439841e-15      -6.637641133923e-16 
  686       2.370749484139e-10       5.104007959137e-12      -1.013503064981e-11       0.000000000000e+00       2.468094623548e-14       5.009116844526e-15      -6.626799728231e-16 
  687       2.374032999313e-10       5.105471500603e-12      -1.036157272477e-11       0.000000000000e+00       2.454878415168e-14       5.030728683316e-15      -6.615415590598e-16 
  688       2.377563352153e-10       5.106112133261e-12      -1.058681421530e-11       0.000000000000e+00       2.441751385632e-14       5.052062583724e-15      -6.603503389447e-16 
  689       2.381338651424e-10       5.105929480069e-12      -1.081065281013e-11       0.000000000000e+00       2.428712773014e-14       5.073102006592e-15      -6.591077998306e-16 
  690       2.385356964882e-10       5.104923219791e-12      -1.103298517014e-11       0.000000000000e+00       2.415761794548e-14       5.093830245512e-15      -6.578154496591e-16 
  691       2.389616319099e-10       5.103093087273e-12      -1.125370692488e-11       0.000000000000e+00       2.402897646535e-14       5.114230426253e-15      -6.564748170381e-16 
  692       2.394114699293e-10       5.100438873712e-12      -1.147271266909e-11       0.000000000000e+00       2.390119504246e-14       5.134285506186e-15      -6.550874513200e-16 
  693       2.398850049153e-10       5.096960426927e-12      -1.168989595918e-11       0.000000000000e+00       2.377426521831e-14       5.153978273708e-15      -6.536549226800e-16 
  694       2.403820270672e-10       5.092657651638e-12      -1.190514930977e-11       0.000000000000e+00       2.364817832223e-14       5.173291347670e-15      -6.521788221942e-16 
  695       2.409023223967e-10       5.087530509732e-12      -1.211836419016e-11       0.000000000000e+00       2.352292547048e-14       5.192207176798e-15      -6.506607619172e-16 
  696       2.414456727113e-10       5.081579020541e-12      -1.232943102083e-11       0.000000000000e+00       2.339849756528e-14       5.210708039123e-15      -6.491023749606e-16 
  697       2.420118555969e-10       5.074803261109e-12      -1.253823916998e-11       0.000000000000e+00       2.327488529389e-14       5.228776041402e-15      -6.475053155708e-16 
  698       2.426006444006e-10       5.067203366467e-12      -1.274467695002e-11       0.000000000000e+00       2.315207912765e-14       5.246393118546e-15      -6.458712592073e-16 
  699       2.432118082131e-10       5.058779529908e-12      -1.294863161405e-11       0.000000000000e+00       2.303006932109e-14       5.263541033045e-15      -6.442019026204e-16 
  700       2.438451118521e-10       5.049532003256e-12      -1.314998935240e-11       0.000000000000e+00       2.290884591096e-14       5.280201374392e-15      -6.424989639296e-16 
  701       2.445002923522e-10       5.039462363788e-12      -1.334864454900e-11       0.000000000000e+00       2.278839991325e-14       5.296359146880e-15      -6.407637137544e-16 
  702       2.451769879329e-10       5.028577343363e-12      -1.354452776893e-11       0.000000000000e+00       2.266872694352e-14       5.312013616058e-15      -6.389955577473e-16 
  703       2.458748075195e-10       5.016885079483e-12      -1.373757834611e-11       0.000000000000e+00       2.254982367004e-14       5.327167686753e-15      -6.371934247305e-16 
